taxonkey	ISO2	ISO3
7323358	LY	LBY
7323358	MA	MAR
7323358	MK	MKD
7323358	PK	PAK
7323358	PT	PRT
7323358	RS	SRB
7323358	SI	SVN
7323358	TM	TKM
7323358	TN	TUN
7323358	TR	TUR
5384396	AR	ARG
5384396	BO	BOL
5384396	PE	PER
5384400	BR	BRA
5384400	CO	COL
5384400	EC	ECU
5384400	GF	GUF
5384400	GY	GUY
5384400	MX	MEX
5384400	PE	PER
5384400	SR	SUR
5384400	VE	VEN
5384373	AF	AFG
5384373	AO	AGO
5384373	AL	ALB
5384373	AT	AUT
5384373	AZ	AZE
5384373	BJ	BEN
5384373	BG	BGR
5384373	CF	CAF
5384373	CM	CMR
5384373	CG	COG
5384373	DZ	DZA
5384373	EG	EGY
5384373	ER	ERI
5384373	ES	ESP
5384373	ET	ETH
5384373	GH	GHA
5384373	GR	GRC
5384373	HR	HRV
5384373	HU	HUN
5384373	IN	IND
5384373	IR	IRN
5384373	IQ	IRQ
5384373	IL	ISR
5384373	IT	ITA
5384373	JO	JOR
5384373	KE	KEN
5384373	LB	LBN
5384373	LY	LBY
5384373	LK	LKA
5384373	MA	MAR
5384373	MK	MKD
5384373	ML	MLI
5384373	ME	MNE
5384373	MZ	MOZ
5384373	MR	MRT
5384373	NE	NER
5384373	NG	NGA
5384373	PK	PAK
5384373	PT	PRT
5384373	RU	RUS
5384373	SA	SAU
5384373	SN	SEN
5384373	RS	SRB
5384373	SI	SVN
5384373	SY	SYR
5384373	TD	TCD
5384373	TG	TGO
5384373	TJ	TJK
5384373	TM	TKM
5384373	TN	TUN
5384373	TR	TUR
5384373	TZ	TZA
5384373	UG	UGA
5384373	UA	UKR
5384373	UZ	UZB
5384373	CD	COD
5384373	ZM	ZMB
5384373	ZW	ZWE
5384364	BS	BHS
5384364	BM	BMU
5384364	BO	BOL
5384364	BR	BRA
5384364	CA	CAN
5384364	CO	COL
5384364	CR	CRI
5384364	CU	CUB
5384364	GT	GTM
5384364	GF	GUF
5384364	MX	MEX
5384364	NI	NIC
5384364	PA	PAN
5384364	SR	SUR
5384364	US	USA
5547836	AU	AUS
5547836	ID	IDN
5547836	PG	PNG
7323833	AU	AUS
5384393	MX	MEX
5384393	US	USA
5384359	AR	ARG
5384359	CL	CHL
5384359	EC	ECU
5384359	MX	MEX
5384359	PE	PER
5384359	US	USA
6429862	BO	BOL
6429862	CL	CHL
6429862	MX	MEX
6429862	PE	PER
6429862	US	USA
7323711	AR	ARG
7323711	BO	BOL
7323711	BR	BRA
7323711	CO	COL
7323711	EC	ECU
7323711	PE	PER
7323711	PY	PRY
7323711	UY	URY
6109534	CA	CAN
6109534	MX	MEX
6109534	US	USA
5384383	AO	AGO
5384383	BW	BWA
5384383	ET	ETH
5384383	KE	KEN
5384383	LS	LSO
5384383	MZ	MOZ
5384383	MW	MWI
5384383	NA	NAM
5384383	SO	SOM
5384383	SZ	SWZ
5384383	TZ	TZA
5384383	UG	UGA
5384383	ZA	ZAF
5384383	CD	COD
5384383	ZM	ZMB
5384383	ZW	ZWE
5325855	ZA	ZAF
3620808	BR	BRA
3620808	GF	GUF
3620808	GY	GUY
3620808	PE	PER
3620808	SR	SUR
3620808	VE	VEN
3122190	AM	ARM
3122190	TR	TUR
2975852	AO	AGO
2975852	BW	BWA
2975852	CF	CAF
2975852	CM	CMR
2975852	GH	GHA
2975852	MZ	MOZ
2975852	MW	MWI
2975852	NA	NAM
2975852	NG	NGA
2975852	SD	SDN
2975852	TD	TCD
2975852	TZ	TZA
2975852	UG	UGA
2975852	CD	COD
2975852	ZM	ZMB
2975852	ZW	ZWE
2706201	AM	ARM
2706201	TR	TUR
6312790	AM	ARM
6312790	TR	TUR
6710836	AM	ARM
6710836	TR	TUR
9162508	CA	CAN
9162508	US	USA
8002952	AR	ARG
8002952	BO	BOL
8002952	BR	BRA
8002952	CA	CAN
8002952	CL	CHL
8002952	CU	CUB
8002952	JM	JAM
8002952	PE	PER
8002952	PY	PRY
8002952	UY	URY
8002952	US	USA
3110654	MX	MEX
3110654	US	USA
3110634	MX	MEX
3110634	US	USA
3110651	US	USA
3110576	BS	BHS
3110576	BO	BOL
3110576	BR	BRA
3110576	CL	CHL
3110576	CO	COL
3110576	CU	CUB
3110576	DM	DMA
3110576	EC	ECU
3110576	GP	GLP
3110576	JM	JAM
3110576	MQ	MTQ
3110576	PE	PER
3110576	PR	PRI
3110576	PY	PRY
3110576	VE	VEN
9225773	AL	ALB
9225773	CY	CYP
9225773	EG	EGY
9225773	ES	ESP
9225773	FR	FRA
9225773	GR	GRC
9225773	HR	HRV
9225773	IL	ISR
9225773	IT	ITA
9225773	JO	JOR
9225773	LB	LBN
9225773	ME	MNE
9225773	SY	SYR
9225773	TR	TUR
3110686	CA	CAN
3110686	MX	MEX
3110686	US	USA
8027441	AR	ARG
8027441	BO	BOL
8027441	BR	BRA
8027441	PY	PRY
8027441	UY	URY
3110615	US	USA
3110588	CA	CAN
3110588	MX	MEX
3110588	US	USA
2945821	AR	ARG
2945821	BO	BOL
2945821	BR	BRA
2945821	PE	PER
2945821	PY	PRY
8168485	CA	CAN
8168485	US	USA
7258961	CA	CAN
7258961	US	USA
3024052	CA	CAN
3024052	US	USA
3023822	CN	CHN
3023822	JP	JPN
3023822	KR	KOR
3023832	CA	CAN
3023832	PM	SPM
3023832	US	USA
7987898	AL	ALB
7987898	AM	ARM
7987898	AT	AUT
7987898	AZ	AZE
7987898	BE	BEL
7987898	BG	BGR
7987898	BA	BIH
7987898	CH	CHE
7987898	CZ	CZE
7987898	DE	DEU
7987898	DZ	DZA
7987898	ES	ESP
7987898	FR	FRA
7987898	GE	GEO
7987898	GR	GRC
7987898	HU	HUN
7987898	IL	ISR
7987898	IT	ITA
7987898	JO	JOR
7987898	LB	LBN
7987898	MA	MAR
7987898	MK	MKD
7987898	ME	MNE
7987898	PL	POL
7987898	PT	PRT
7987898	RO	ROU
7987898	RU	RUS
7987898	RS	SRB
7987898	SK	SVK
7987898	SI	SVN
7987898	TR	TUR
7987898	UA	UKR
4106349	AR	ARG
4106335	AR	ARG
4106335	CL	CHL
4106335	UY	URY
2968146	MM	MMR
2741538	US	USA
3188716	AF	AFG
3188716	AO	AGO
3188716	AU	AUS
3188716	AZ	AZE
3188716	BT	BTN
3188716	BW	BWA
3188716	CN	CHN
3188716	EG	EGY
3188716	ER	ERI
3188716	ET	ETH
3188716	GH	GHA
3188716	IN	IND
3188716	IR	IRN
3188716	IQ	IRQ
3188716	IL	ISR
3188716	KE	KEN
3188716	KH	KHM
3188716	LA	LAO
3188716	LK	LKA
3188716	MG	MDG
3188716	MZ	MOZ
3188716	MU	MUS
3188716	MW	MWI
3188716	MY	MYS
3188716	NA	NAM
3188716	NG	NGA
3188716	NP	NPL
3188716	OM	OMN
3188716	PK	PAK
3188716	PH	PHL
3188716	SD	SDN
3188716	SZ	SWZ
3188716	TH	THA
3188716	TJ	TJK
3188716	TR	TUR
3188716	TW	TWN
3188716	TZ	TZA
3188716	UG	UGA
3188716	VN	VNM
3188716	YE	YEM
3188716	ZA	ZAF
3188716	CD	COD
3188716	ZM	ZMB
3188716	ZW	ZWE
3188711	AG	ATG
3188711	BB	BRB
3188711	CO	COL
3188711	CR	CRI
3188711	DM	DMA
3188711	EC	ECU
3188711	GP	GLP
3188711	GD	GRD
3188711	GT	GTM
3188711	HN	HND
3188711	JM	JAM
3188711	MX	MEX
3188711	MQ	MTQ
3188711	NI	NIC
3188711	PA	PAN
3188711	SV	SLV
3188711	US	USA
3188711	VE	VEN
3034182	AL	ALB
3034182	AM	ARM
3034182	BA	BIH
3034182	CY	CYP
3034182	DZ	DZA
3034182	EG	EGY
3034182	ES	ESP
3034182	ET	ETH
3034182	FR	FRA
3034182	GR	GRC
3034182	HR	HRV
3034182	IR	IRN
3034182	IQ	IRQ
3034182	IL	ISR
3034182	IT	ITA
3034182	JO	JOR
3034182	KW	KWT
3034182	LB	LBN
3034182	LY	LBY
3034182	MA	MAR
3034182	ME	MNE
3034182	PK	PAK
3034182	PT	PRT
3034182	SI	SVN
3034182	SY	SYR
3034182	TN	TUN
3034182	TR	TUR
3034182	UA	UKR
3034183	AL	ALB
3034183	AM	ARM
3034183	AZ	AZE
3034183	CY	CYP
3034183	DZ	DZA
3034183	ES	ESP
3034183	FR	FRA
3034183	GE	GEO
3034183	GR	GRC
3034183	IR	IRN
3034183	IQ	IRQ
3034183	IL	ISR
3034183	IT	ITA
3034183	LB	LBN
3034183	LY	LBY
3034183	MA	MAR
3034183	PT	PRT
3034183	SY	SYR
3034183	TN	TUN
3034183	TR	TUR
3133446	AU	AUS
5289845	AL	ALB
5289845	BE	BEL
5289845	BG	BGR
5289845	CY	CYP
5289845	DE	DEU
5289845	DK	DNK
5289845	DZ	DZA
5289845	EG	EGY
5289845	ES	ESP
5289845	EE	EST
5289845	FI	FIN
5289845	FR	FRA
5289845	GB	GBR
5289845	GR	GRC
5289845	HR	HRV
5289845	IE	IRL
5289845	IL	ISR
5289845	IT	ITA
5289845	LB	LBN
5289845	LY	LBY
5289845	LT	LTU
5289845	LV	LVA
5289845	MA	MAR
5289845	NL	NLD
5289845	NO	NOR
5289845	PL	POL
5289845	PT	PRT
5289845	RO	ROU
5289845	SA	SAU
5289845	SE	SWE
5289845	TN	TUN
5289845	TR	TUR
5289843	CA	CAN
5289843	US	USA
5301584	ID	IDN
5301584	MY	MYS
5301661	BD	BGD
5301661	BT	BTN
5301661	IN	IND
5301661	LA	LAO
5301661	NP	NPL
5301779	ID	IDN
5301668	ID	IDN
8172268	KH	KHM
8172268	LA	LAO
8172268	TH	THA
8172268	VN	VNM
5301623	CN	CHN
5301623	LA	LAO
5301623	VN	VNM
5301632	BD	BGD
5301632	BT	BTN
5301632	CN	CHN
5301632	IN	IND
5301632	MM	MMR
5301632	NP	NPL
5635718	CN	CHN
5635718	LA	LAO
5301710	CN	CHN
5301710	IN	IND
5301710	KH	KHM
5301710	LA	LAO
5301710	MM	MMR
5301710	TH	THA
5301710	VN	VNM
7227380	LA	LAO
7227380	VN	VNM
5301713	CN	CHN
5301713	IN	IND
5301713	KH	KHM
5301713	LA	LAO
5301713	MM	MMR
5301713	TH	THA
5301713	VN	VNM
3985962	BR	BRA
3985945	BR	BRA
5357388	CA	CAN
5357388	US	USA
5357407	CA	CAN
5357407	MX	MEX
5357407	US	USA
5357371	CA	CAN
5357371	US	USA
2871408	BJ	BEN
2871408	BW	BWA
2871408	CF	CAF
2871408	CI	CIV
2871408	CM	CMR
2871408	ET	ETH
2871408	GH	GHA
2871408	KE	KEN
2871408	MZ	MOZ
2871408	MW	MWI
2871408	NA	NAM
2871408	NE	NER
2871408	NG	NGA
2871408	SD	SDN
2871408	TG	TGO
2871408	TZ	TZA
2871408	UG	UGA
2871408	CD	COD
2871408	ZM	ZMB
2871408	ZW	ZWE
2871520	CN	CHN
2871520	VN	VNM
2871533	AU	AUS
2871533	BD	BGD
2871533	CN	CHN
2871533	ID	IDN
2871533	IN	IND
2871533	LA	LAO
2871533	LK	LKA
2871533	MG	MDG
2871533	MM	MMR
2871533	MY	MYS
2871533	PH	PHL
2871533	PG	PNG
2871533	TH	THA
2871533	TW	TWN
2871533	VN	VNM
2871508	ID	IDN
4106003	CN	CHN
4052825	CN	CHN
7394232	CN	CHN
3110041	US	USA
2960161	CA	CAN
2960161	US	USA
4933084	US	USA
7916836	MX	MEX
8010534	MX	MEX
8010534	NI	NIC
2952802	AO	AGO
2952802	CM	CMR
2952802	CG	COG
2952802	GA	GAB
2952802	GQ	GNQ
2952802	CD	COD
2952803	BJ	BEN
2952803	CF	CAF
2952803	CI	CIV
2952803	CM	CMR
2952803	CG	COG
2952803	GA	GAB
2952803	GH	GHA
2952803	GN	GIN
2952803	GW	GNB
2952803	GQ	GNQ
2952803	NG	NGA
2952803	SD	SDN
2952803	SL	SLE
2952803	TG	TGO
2952803	CD	COD
3661100	GT	GTM
3661100	MX	MEX
4060237	AR	ARG
4060237	CL	CHL
6395134	CA	CAN
6395134	MX	MEX
6395134	US	USA
2925874	CA	CAN
2925874	US	USA
3169689	US	USA
2870249	ID	IDN
2870249	PH	PHL
2870249	PG	PNG
5421190	CO	COL
5421190	CR	CRI
5421190	CU	CUB
5421190	DO	DOM
5421190	EC	ECU
5421190	HN	HND
5421190	HT	HTI
5421190	JM	JAM
5421190	NI	NIC
5421190	PR	PRI
5421190	US	USA
5421190	VE	VEN
5568963	AM	ARM
5568963	AZ	AZE
5568963	CN	CHN
5568963	IR	IRN
5568963	IQ	IRQ
5568963	KZ	KAZ
5568963	RU	RUS
5568963	UZ	UZB
9024685	AZ	AZE
9024685	CN	CHN
9024685	IR	IRN
9024685	KZ	KAZ
9024685	MN	MNG
9024685	RU	RUS
9024685	UZ	UZB
7219540	ZA	ZAF
7288943	NA	NAM
7288943	ZA	ZAF
8890057	CO	COL
8890057	CR	CRI
8890057	EC	ECU
8890057	HN	HND
8890057	NI	NIC
8890057	PA	PAN
8890057	VE	VEN
7908525	BR	BRA
7908525	CO	COL
7908525	GY	GUY
7908525	PE	PER
7908525	SR	SUR
7908525	VE	VEN
5421368	BR	BRA
5421368	CO	COL
5421368	GF	GUF
5421368	GY	GUY
5421368	SR	SUR
5421368	VE	VEN
8555202	ID	IDN
8555202	IN	IND
8555202	MM	MMR
8555202	MY	MYS
8555202	PH	PHL
8555202	TH	THA
3148578	DZ	DZA
3148578	ES	ESP
3148578	MA	MAR
2952823	AR	ARG
2952823	BO	BOL
2952823	BR	BRA
2952823	PE	PER
2952823	PY	PRY
2952808	BR	BRA
2952808	CO	COL
2952808	DM	DMA
2952808	DO	DOM
2952808	GD	GRD
2952808	GY	GUY
2952808	HT	HTI
2952808	MQ	MTQ
2952808	PR	PRI
2952808	PY	PRY
2952808	SR	SUR
2952808	TT	TTO
2952808	VC	VCT
2952808	VE	VEN
3169305	AF	AFG
3169305	AL	ALB
3169305	AM	ARM
3169305	AT	AUT
3169305	AZ	AZE
3169305	BE	BEL
3169305	BG	BGR
3169305	BY	BLR
3169305	CH	CHE
3169305	CN	CHN
3169305	CY	CYP
3169305	CZ	CZE
3169305	DE	DEU
3169305	DK	DNK
3169305	DZ	DZA
3169305	EG	EGY
3169305	ES	ESP
3169305	EE	EST
3169305	FI	FIN
3169305	FR	FRA
3169305	GB	GBR
3169305	GE	GEO
3169305	GR	GRC
3169305	HR	HRV
3169305	HU	HUN
3169305	IN	IND
3169305	IE	IRL
3169305	IR	IRN
3169305	IQ	IRQ
3169305	IL	ISR
3169305	IT	ITA
3169305	JO	JOR
3169305	KZ	KAZ
3169305	KG	KGZ
3169305	KW	KWT
3169305	LB	LBN
3169305	LY	LBY
3169305	LK	LKA
3169305	LT	LTU
3169305	LV	LVA
3169305	MA	MAR
3169305	MD	MDA
3169305	MK	MKD
3169305	MT	MLT
3169305	NL	NLD
3169305	NO	NOR
3169305	NP	NPL
3169305	PK	PAK
3169305	PL	POL
3169305	PT	PRT
3169305	RO	ROU
3169305	RU	RUS
3169305	RS	SRB
3169305	SK	SVK
3169305	SI	SVN
3169305	SE	SWE
3169305	SY	SYR
3169305	TJ	TJK
3169305	TM	TKM
3169305	TN	TUN
3169305	TR	TUR
3169305	TW	TWN
3169305	UA	UKR
3169305	UZ	UZB
3169308	AL	ALB
3169308	AT	AUT
3169308	BE	BEL
3169308	BG	BGR
3169308	BY	BLR
3169308	CH	CHE
3169308	CZ	CZE
3169308	DE	DEU
3169308	DK	DNK
3169308	DZ	DZA
3169308	ES	ESP
3169308	FI	FIN
3169308	FR	FRA
3169308	GB	GBR
3169308	GR	GRC
3169308	HR	HRV
3169308	HU	HUN
3169308	IT	ITA
3169308	LT	LTU
3169308	LV	LVA
3169308	MK	MKD
3169308	NL	NLD
3169308	PL	POL
3169308	PT	PRT
3169308	RO	ROU
3169308	SK	SVK
3169308	SI	SVN
3169308	SE	SWE
3169308	UA	UKR
3829613	ID	IDN
3829613	IN	IND
3829613	LK	LKA
3829613	PH	PHL
3829613	PG	PNG
3829613	TH	THA
5288773	BR	BRA
5288773	PY	PRY
5288789	EC	ECU
5288789	PE	PER
5288818	BR	BRA
5288818	CO	COL
5288818	GY	GUY
5288818	SR	SUR
5288818	VE	VEN
5288812	AR	ARG
5288812	BR	BRA
5288812	PY	PRY
5288812	UY	URY
4933534	BT	BTN
4933534	CN	CHN
4933534	IN	IND
4933534	NP	NPL
7816733	BT	BTN
7816733	CA	CAN
7816733	CN	CHN
7816733	IN	IND
7816733	JP	JPN
7816733	MX	MEX
7816733	NP	NPL
7816733	PK	PAK
7816733	RU	RUS
7816733	US	USA
8466037	BT	BTN
8466037	CN	CHN
8466037	IN	IND
8466037	NP	NPL
8466037	PK	PAK
2651513	CA	CAN
2651513	US	USA
7982157	AL	ALB
7982157	AM	ARM
7982157	AT	AUT
7982157	BE	BEL
7982157	BG	BGR
7982157	CH	CHE
7982157	CZ	CZE
7982157	DE	DEU
7982157	DK	DNK
7982157	ES	ESP
7982157	EE	EST
7982157	FI	FIN
7982157	FR	FRA
7982157	GB	GBR
7982157	GR	GRC
7982157	HR	HRV
7982157	HU	HUN
7982157	IE	IRL
7982157	IT	ITA
7982157	LT	LTU
7982157	LV	LVA
7982157	MD	MDA
7982157	NL	NLD
7982157	NO	NOR
7982157	PL	POL
7982157	PT	PRT
7982157	RO	ROU
7982157	RS	SRB
7982157	SK	SVK
7982157	SI	SVN
7982157	SE	SWE
7982157	UA	UKR
5341198	AF	AFG
5341198	AL	ALB
5341198	AZ	AZE
5341198	BG	BGR
5341198	CY	CYP
5341198	DZ	DZA
5341198	ER	ERI
5341198	ES	ESP
5341198	FR	FRA
5341198	GE	GEO
5341198	GR	GRC
5341198	HR	HRV
5341198	HU	HUN
5341198	IR	IRN
5341198	IQ	IRQ
5341198	IL	ISR
5341198	IT	ITA
5341198	JO	JOR
5341198	KZ	KAZ
5341198	KG	KGZ
5341198	LB	LBN
5341198	LY	LBY
5341198	MA	MAR
5341198	MD	MDA
5341198	PK	PAK
5341198	PT	PRT
5341198	RO	ROU
5341198	RS	SRB
5341198	SI	SVN
5341198	SY	SYR
5341198	TJ	TJK
5341198	TM	TKM
5341198	TN	TUN
5341198	TR	TUR
5341198	UA	UKR
5341198	UZ	UZB
5341200	LS	LSO
5341200	NA	NAM
5341200	ZA	ZAF
5662182	AM	ARM
5662182	TR	TUR
5341201	AL	ALB
5341201	AT	AUT
5341201	BG	BGR
5341201	BY	BLR
5341201	CH	CHE
5341201	CZ	CZE
5341201	DE	DEU
5341201	DK	DNK
5341201	ES	ESP
5341201	EE	EST
5341201	FR	FRA
5341201	GR	GRC
5341201	HR	HRV
5341201	HU	HUN
5341201	IT	ITA
5341201	LT	LTU
5341201	LV	LVA
5341201	MD	MDA
5341201	NL	NLD
5341201	PL	POL
5341201	RO	ROU
5341201	RS	SRB
5341201	SK	SVK
5341201	SI	SVN
5341201	SE	SWE
5341201	TR	TUR
5341201	UA	UKR
7295349	AL	ALB
7295349	BG	BGR
7295349	GR	GRC
7295349	TR	TUR
7295349	UA	UKR
4149521	AU	AUS
2952174	GF	GUF
2952174	SR	SUR
2952214	AR	ARG
2952214	AG	ATG
2952214	BZ	BLZ
2952214	BO	BOL
2952214	BR	BRA
2952214	CF	CAF
2952214	CI	CIV
2952214	CM	CMR
2952214	CO	COL
2952214	CR	CRI
2952214	CU	CUB
2952214	DM	DMA
2952214	DO	DOM
2952214	EC	ECU
2952214	GH	GHA
2952214	GP	GLP
2952214	GM	GMB
2952214	GW	GNB
2952214	GD	GRD
2952214	GF	GUF
2952214	GY	GUY
2952214	HN	HND
2952214	HT	HTI
2952214	JM	JAM
2952214	LC	LCA
2952214	MX	MEX
2952214	ML	MLI
2952214	MQ	MTQ
2952214	NE	NER
2952214	NG	NGA
2952214	NI	NIC
2952214	PA	PAN
2952214	PE	PER
2952214	PR	PRI
2952214	PY	PRY
2952214	SD	SDN
2952214	SN	SEN
2952214	SV	SLV
2952214	SR	SUR
2952214	TD	TCD
2952214	TG	TGO
2952214	TT	TTO
2952214	UG	UGA
2952214	VC	VCT
2952214	VE	VEN
2952214	VI	VIR
2952165	BR	BRA
2952202	BO	BOL
2952202	BR	BRA
2952202	CO	COL
2952202	EC	ECU
2952202	GF	GUF
2952202	GY	GUY
2952202	PE	PER
2952202	SR	SUR
2952202	TT	TTO
2952202	VE	VEN
3173179	IN	IND
3173179	LK	LKA
3173178	IN	IND
3173178	LK	LKA
2706079	AR	ARG
2706079	AG	ATG
2706079	BZ	BLZ
2706079	BO	BOL
2706079	BR	BRA
2706079	BB	BRB
2706079	CO	COL
2706079	CR	CRI
2706079	CU	CUB
2706079	DM	DMA
2706079	EC	ECU
2706079	GP	GLP
2706079	GD	GRD
2706079	GT	GTM
2706079	GF	GUF
2706079	GY	GUY
2706079	HN	HND
2706079	JM	JAM
2706079	KN	KNA
2706079	LC	LCA
2706079	MX	MEX
2706079	MS	MSR
2706079	MQ	MTQ
2706079	NI	NIC
2706079	PA	PAN
2706079	PE	PER
2706079	PR	PRI
2706079	PY	PRY
2706079	SV	SLV
2706079	SR	SUR
2706079	VC	VCT
2706079	VE	VEN
2706112	AO	AGO
2706112	BJ	BEN
2706112	BF	BFA
2706112	BW	BWA
2706112	CF	CAF
2706112	CI	CIV
2706112	CM	CMR
2706112	GA	GAB
2706112	GH	GHA
2706112	GN	GIN
2706112	GM	GMB
2706112	GW	GNB
2706112	LR	LBR
2706112	ML	MLI
2706112	MZ	MOZ
2706112	MR	MRT
2706112	MW	MWI
2706112	NA	NAM
2706112	NG	NGA
2706112	SD	SDN
2706112	SN	SEN
2706112	SZ	SWZ
2706112	TG	TGO
2706112	TZ	TZA
2706112	UG	UGA
2706112	ZA	ZAF
2706112	CD	COD
2706112	ZW	ZWE
4932044	BJ	BEN
4932044	BF	BFA
4932044	CF	CAF
4932044	CI	CIV
4932044	CM	CMR
4932044	GA	GAB
4932044	GH	GHA
4932044	GN	GIN
4932044	GM	GMB
4932044	GW	GNB
4932044	ML	MLI
4932044	MR	MRT
4932044	NG	NGA
4932044	SD	SDN
4932044	SN	SEN
2706099	BZ	BLZ
2706099	CA	CAN
2706099	CR	CRI
2706099	HN	HND
2706099	MX	MEX
2706099	US	USA
2706097	AG	ATG
2706097	BS	BHS
2706097	BZ	BLZ
2706097	CO	COL
2706097	CR	CRI
2706097	CU	CUB
2706097	GP	GLP
2706097	GD	GRD
2706097	GT	GTM
2706097	HN	HND
2706097	JM	JAM
2706097	KN	KNA
2706097	LC	LCA
2706097	MX	MEX
2706097	MS	MSR
2706097	MQ	MTQ
2706097	NI	NIC
2706097	PA	PAN
2706097	PR	PRI
2706097	SV	SLV
2706097	US	USA
2706097	VE	VEN
2706086	US	USA
2706107	CA	CAN
2706107	MX	MEX
2706107	US	USA
4142337	IN	IND
4138947	BJ	BEN
4138947	BF	BFA
4138947	CF	CAF
4138947	CI	CIV
4138947	CM	CMR
4138947	GH	GHA
4138947	GN	GIN
4138947	GW	GNB
4138947	LR	LBR
4138947	ML	MLI
4138947	NG	NGA
4138947	SN	SEN
4138947	SL	SLE
4138947	TG	TGO
2706080	BS	BHS
2706080	BZ	BLZ
2706080	BM	BMU
2706080	CA	CAN
2706080	CO	COL
2706080	CR	CRI
2706080	CU	CUB
2706080	DO	DOM
2706080	GT	GTM
2706080	HN	HND
2706080	JM	JAM
2706080	MX	MEX
2706080	NI	NIC
2706080	PA	PAN
2706080	PR	PRI
2706080	TT	TTO
2706080	US	USA
4938911	MG	MDG
4938911	MZ	MOZ
4938911	SZ	SWZ
4938911	ZA	ZAF
2771077	CN	CHN
2771077	MN	MNG
2650258	AG	ATG
2650258	BS	BHS
2650258	BZ	BLZ
2650258	BR	BRA
2650258	BB	BRB
2650258	CO	COL
2650258	CR	CRI
2650258	CU	CUB
2650258	DM	DMA
2650258	EC	ECU
2650258	GP	GLP
2650258	GT	GTM
2650258	HN	HND
2650258	JM	JAM
2650258	KN	KNA
2650258	MX	MEX
2650258	MS	MSR
2650258	MQ	MTQ
2650258	PA	PAN
2650258	PR	PRI
2650258	TT	TTO
2650258	US	USA
2650258	VE	VEN
2650256	AR	ARG
2650256	BO	BOL
2650256	BR	BRA
2650256	CO	COL
2650256	CR	CRI
2650256	CU	CUB
2650256	EC	ECU
2650256	GT	GTM
2650256	GY	GUY
2650256	HN	HND
2650256	JM	JAM
2650256	MX	MEX
2650256	NI	NIC
2650256	PA	PAN
2650256	PE	PER
2650256	PY	PRY
2650256	SV	SLV
2650256	SR	SUR
2650256	TT	TTO
2650256	UY	URY
2650256	VE	VEN
3927993	CA	CAN
3927993	US	USA
8424417	CN	CHN
8424417	MN	MNG
8424417	RU	RUS
3927817	CA	CAN
3927817	US	USA
3927566	CN	CHN
3033242	AL	ALB
3033242	BG	BGR
3033242	GR	GRC
3033242	LB	LBN
3033242	MK	MKD
3033242	SY	SYR
3033242	TR	TUR
3033277	CA	CAN
3033277	US	USA
3927170	CN	CHN
3927170	KP	PRK
3927170	RU	RUS
3033261	CY	CYP
3033261	DZ	DZA
3033261	EG	EGY
3033261	ES	ESP
3033261	FR	FRA
3033261	GR	GRC
3033261	IR	IRN
3033261	IQ	IRQ
3033261	IL	ISR
3033261	IT	ITA
3033261	JO	JOR
3033261	LB	LBN
3033261	SY	SYR
3033261	TN	TUN
3033261	TR	TUR
4931481	CN	CHN
7277489	CN	CHN
7277489	JP	JPN
7277489	RU	RUS
3033229	CN	CHN
3033229	TW	TWN
7226705	CN	CHN
7226705	TW	TWN
3016227	BY	BLR
3016227	CA	CAN
3016227	CN	CHN
3016227	CZ	CZE
3016227	DE	DEU
3016227	EE	EST
3016227	FI	FIN
3016227	HU	HUN
3016227	LT	LTU
3016227	LV	LVA
3016227	MN	MNG
3016227	PL	POL
3016227	RO	ROU
3016227	SK	SVK
3016227	SE	SWE
3016227	UA	UKR
3016227	US	USA
3016227	BG	BGR
3016227	BY	BLR
3016227	CZ	CZE
3016227	DE	DEU
3016227	DK	DNK
3016227	EE	EST
3016227	HR	HRV
3016227	HU	HUN
3016227	LT	LTU
3016227	LV	LVA
3016227	NO	NOR
3016227	PL	POL
3016227	RO	ROU
3016227	SK	SVK
3016227	SI	SVN
3016227	SE	SWE
3016227	UA	UKR
3016227	AT	AUT
3016227	BE	BEL
3016227	CZ	CZE
3016227	DE	DEU
3016227	DK	DNK
3016227	FR	FRA
3016227	GB	GBR
3016227	HU	HUN
3016227	PL	POL
3016227	RO	ROU
3016227	RS	SRB
3016227	SE	SWE
3016227	UA	UKR
3033263	AL	ALB
3033263	AT	AUT
3033263	BE	BEL
3033263	BG	BGR
3033263	BA	BIH
3033263	BY	BLR
3033263	CH	CHE
3033263	CZ	CZE
3033263	DE	DEU
3033263	DK	DNK
3033263	ES	ESP
3033263	EE	EST
3033263	FI	FIN
3033263	FR	FRA
3033263	GB	GBR
3033263	GR	GRC
3033263	HR	HRV
3033263	HU	HUN
3033263	IE	IRL
3033263	IT	ITA
3033263	LT	LTU
3033263	LV	LVA
3033263	MD	MDA
3033263	MK	MKD
3033263	ME	MNE
3033263	NL	NLD
3033263	NO	NOR
3033263	PL	POL
3033263	RO	ROU
3033263	RS	SRB
3033263	SK	SVK
3033263	SI	SVN
3033263	SE	SWE
3033263	TR	TUR
3033263	UA	UKR
3033266	AL	ALB
3033266	AT	AUT
3033266	BE	BEL
3033266	BG	BGR
3033266	BA	BIH
3033266	BY	BLR
3033266	CH	CHE
3033266	CZ	CZE
3033266	DE	DEU
3033266	DK	DNK
3033266	ES	ESP
3033266	EE	EST
3033266	FI	FIN
3033266	FR	FRA
3033266	GR	GRC
3033266	HR	HRV
3033266	HU	HUN
3033266	IT	ITA
3033266	LT	LTU
3033266	LV	LVA
